id,log_id,exercise_id,set_number,time_seconds,reps_completed,weight_kg
241152,18566,149,4,45.0,,
241154,18566,31,5,30.0,,
241156,18566,53,6,,8.0,55.0
241158,18566,10,7,30.0,,
241160,18566,96,8,45.0,,
241162,18567,25,1,60.0,,
241164,18567,40,2,,10.0,47.5
241166,18567,100,3,45.0,,
241168,18567,7,4,,12.0,40.0
241170,18567,78,5,45.0,,
241172,18567,100,6,60.0,,
241174,18568,146,1,,12.0,27.5
241176,18568,71,2,,12.0,50.0
241178,18568,8,3,,12.0,72.5
241180,18568,149,4,30.0,,
241182,18568,120,5,30.0,,
241184,18568,25,6,45.0,,
241186,18568,26,7,60.0,,
241188,18569,42,1,45.0,,
241190,18569,102,2,45.0,,
241192,18569,40,3,,10.0,47.5
241194,18569,100,4,60.0,,
241196,18569,121,5,60.0,,
241198,18569,75,6,60.0,,
241200,18570,98,1,45.0,,
241202,18570,45,2,30.0,,
241204,18570,21,3,45.0,,
241206,18570,50,4,60.0,,
241208,18570,31,5,30.0,,
241210,18571,75,1,45.0,,
241212,18571,104,2,60.0,,
241214,18571,143,3,60.0,,
241216,18571,92,4,30.0,,
241218,18571,133,5,60.0,,
241220,18571,62,6,45.0,,
241222,18571,60,7,30.0,,
241224,18571,63,8,,8.0,32.5
241226,18572,129,1,30.0,,
241228,18572,50,2,45.0,,
241230,18572,133,3,60.0,,
241232,18572,71,4,,8.0,52.5
241234,18572,18,5,30.0,,
241236,18572,17,6,60.0,,
241238,18573,63,1,,12.0,32.5
241240,18573,62,2,30.0,,
241242,18573,85,3,,10.0,27.5
241244,18573,133,4,60.0,,
241246,18573,21,5,30.0,,
241248,18573,13,6,,8.0,75.0
241250,18573,9,7,60.0,,
241252,18573,17,8,45.0,,
241254,18574,101,1,30.0,,
241256,18574,140,2,30.0,,
241258,18574,50,3,30.0,,
241260,18574,125,4,60.0,,
241262,18574,50,5,30.0,,
241264,18574,143,6,60.0,,
241266,18574,9,7,30.0,,
241268,18574,15,8,60.0,,
241270,18575,3,1,60.0,,
241272,18575,97,2,,10.0,77.5
241274,18575,71,3,,10.0,55.0
241276,18575,31,4,60.0,,
241278,18575,135,5,,12.0,72.5
241280,18575,88,6,45.0,,
241282,18575,50,7,30.0,,
241284,18575,85,8,,8.0,30.0
241286,18576,146,1,,12.0,20.0
241288,18576,55,2,,8.0,47.5
241290,18576,104,3,60.0,,
241292,18576,18,4,60.0,,
241294,18576,149,5,60.0,,
241296,18576,56,6,45.0,,
241298,18576,38,7,45.0,,
241300,18577,113,1,60.0,,
241302,18577,137,2,60.0,,
241304,18577,56,3,60.0,,
241306,18577,35,4,30.0,,
241308,18577,44,5,30.0,,
241310,18577,102,6,30.0,,
241312,18577,96,7,45.0,,
241314,18578,32,1,,8.0,22.5
241316,18578,22,2,60.0,,
241318,18578,5,3,30.0,,
241320,18578,108,4,45.0,,
241322,18578,2,5,60.0,,
241324,18578,45,6,45.0,,
241326,18579,6,1,30.0,,
241328,18579,92,2,45.0,,
241330,18579,13,3,,10.0,57.5
241332,18579,22,4,30.0,,
241334,18579,11,5,45.0,,
241336,18579,96,6,45.0,,
241338,18579,2,7,30.0,,
241340,18580,72,1,,12.0,37.5
241342,18580,120,2,30.0,,
241344,18580,89,3,45.0,,
241346,18580,102,4,30.0,,
241348,18580,32,5,,8.0,25.0
241350,18581,22,1,30.0,,
241352,18581,149,2,60.0,,
241354,18581,115,3,30.0,,
241356,18581,149,4,60.0,,
241358,18581,71,5,,10.0,42.5
241360,18581,38,6,45.0,,
241362,18582,146,1,,12.0,22.5
241364,18582,104,2,30.0,,
241366,18582,89,3,30.0,,
241368,18582,21,4,30.0,,
241370,18582,113,5,60.0,,
241372,18582,96,6,45.0,,
241374,18582,8,7,,10.0,62.5
241376,18583,115,1,30.0,,
241378,18583,141,2,60.0,,
241380,18583,15,3,30.0,,
241382,18583,121,4,60.0,,
241384,18583,133,5,45.0,,
241386,18584,72,1,,8.0,40.0
241388,18584,141,2,45.0,,
241390,18584,149,3,60.0,,
241392,18584,31,4,30.0,,
241394,18584,41,5,,12.0,35.0
241396,18584,60,6,45.0,,
241398,18585,62,1,60.0,,
241400,18585,148,2,45.0,,
241402,18585,48,3,,10.0,37.5
241404,18585,31,4,30.0,,
241406,18585,96,5,30.0,,
241408,18585,102,6,30.0,,
241410,18586,97,1,,12.0,65.0
241412,18586,88,2,30.0,,
241414,18586,15,3,30.0,,
241416,18586,59,4,30.0,,
241418,18586,92,5,60.0,,
241420,18586,6,6,60.0,,
241422,18587,125,1,45.0,,
241424,18587,63,2,,8.0,27.5
241426,18587,102,3,60.0,,
241428,18587,17,4,30.0,,
241430,18587,11,5,30.0,,
241432,18588,85,1,,12.0,25.0
241434,18588,9,2,60.0,,
241436,18588,84,3,60.0,,
241438,18588,12,4,45.0,,
241440,18588,142,5,,12.0,45.0
241442,18588,140,6,30.0,,
241444,18588,45,7,60.0,,
241446,18588,6,8,45.0,,
241448,18589,44,1,30.0,,
241450,18589,129,2,60.0,,
241452,18589,135,3,,12.0,62.5
241454,18589,18,4,30.0,,
241456,18589,1,5,60.0,,
241458,18589,140,6,60.0,,
241460,18590,19,1,45.0,,
241462,18590,92,2,30.0,,
241464,18590,16,3,60.0,,
241466,18590,15,4,30.0,,
241468,18590,72,5,,10.0,45.0
241470,18590,16,6,45.0,,
241472,18590,26,7,60.0,,
241474,18590,31,8,30.0,,
241476,18591,18,1,45.0,,
241478,18591,126,2,45.0,,
241480,18591,89,3,30.0,,
241482,18591,85,4,,8.0,25.0
241484,18591,25,5,45.0,,
241486,18591,115,6,45.0,,
241488,18591,98,7,45.0,,
241490,18591,140,8,60.0,,
241492,18592,100,1,45.0,,
241494,18592,41,2,,12.0,40.0
241496,18592,133,3,30.0,,
241498,18592,113,4,30.0,,
241500,18592,21,5,45.0,,
241502,18592,10,6,45.0,,
241504,18592,18,7,45.0,,
241506,18592,129,8,45.0,,
241508,18593,135,1,,12.0,65.0
241510,18593,137,2,45.0,,
241512,18593,11,3,45.0,,
241514,18593,62,4,60.0,,
241516,18593,44,5,60.0,,
241518,18594,101,1,30.0,,
241520,18594,59,2,30.0,,
241522,18594,97,3,,10.0,72.5
241524,18594,100,4,60.0,,
241526,18594,136,5,30.0,,
241528,18595,140,1,30.0,,
241530,18595,85,2,,8.0,27.5
241532,18595,3,3,60.0,,
241534,18595,142,4,,10.0,50.0
241536,18595,104,5,30.0,,
241538,18595,53,6,,8.0,57.5
241540,18596,120,1,45.0,,
241542,18596,21,2,60.0,,
241544,18596,148,3,60.0,,
241546,18596,32,4,,12.0,30.0
241548,18596,63,5,,8.0,32.5
241550,18596,38,6,45.0,,
241552,18596,72,7,,12.0,47.5
241554,18596,101,8,45.0,,
241556,18597,53,1,,12.0,60.0
241558,18597,140,2,60.0,,
241560,18597,16,3,60.0,,
241562,18597,33,4,,8.0,77.5
241564,18597,55,5,,10.0,62.5
241566,18597,88,6,45.0,,
241568,18597,31,7,30.0,,
241570,18597,129,8,60.0,,
241572,18598,27,1,45.0,,
241574,18598,136,2,45.0,,
241576,18598,31,3,30.0,,
241578,18598,84,4,60.0,,
241580,18598,78,5,60.0,,
241582,18598,44,6,30.0,,
241584,18598,8,7,,8.0,77.5
241586,18598,38,8,45.0,,
241588,18599,32,1,,10.0,30.0
241590,18599,78,2,45.0,,
241592,18599,33,3,,10.0,80.0
241594,18599,18,4,30.0,,
241596,18599,120,5,45.0,,
241598,18599,6,6,30.0,,
241600,18599,2,7,30.0,,
241602,18600,54,1,30.0,,
241604,18600,120,2,45.0,,
241606,18600,71,3,,8.0,55.0
241608,18600,141,4,45.0,,
241610,18600,135,5,,8.0,72.5
241612,18600,149,6,30.0,,
241614,18600,18,7,30.0,,
241616,18600,40,8,,8.0,52.5
241618,18601,89,1,30.0,,
241620,18601,97,2,,12.0,57.5
241622,18601,7,3,,8.0,32.5
241624,18601,115,4,30.0,,
241626,18601,9,5,45.0,,
241628,18602,102,1,30.0,,
241630,18602,1,2,30.0,,
241632,18602,132,3,,10.0,35.0
241634,18602,50,4,45.0,,
241636,18602,19,5,60.0,,
241638,18602,6,6,60.0,,
241640,18602,7,7,,10.0,32.5
241642,18602,53,8,,12.0,45.0
241644,18603,100,1,45.0,,
241646,18603,135,2,,10.0,55.0
241648,18603,33,3,,12.0,60.0
241650,18603,44,4,60.0,,
241652,18603,53,5,,12.0,47.5
241654,18603,25,6,30.0,,
241656,18603,5,7,60.0,,
241658,18603,75,8,45.0,,
241660,18604,44,1,60.0,,
241662,18604,45,2,30.0,,
241664,18604,96,3,30.0,,
241666,18604,125,4,60.0,,
241668,18604,80,5,30.0,,
241670,18604,60,6,60.0,,
241672,18604,53,7,,12.0,47.5
241674,18604,56,8,30.0,,
241676,18605,89,1,45.0,,
241678,18605,113,2,30.0,,
241680,18605,98,3,60.0,,
241682,18605,134,4,30.0,,
241684,18605,32,5,,10.0,25.0
241686,18605,137,6,60.0,,
241688,18606,3,1,30.0,,
241690,18606,45,2,45.0,,
241692,18606,17,3,45.0,,
241694,18606,2,4,30.0,,
241696,18606,71,5,,8.0,42.5
241698,18606,11,6,30.0,,
241700,18607,9,1,30.0,,
241702,18607,88,2,60.0,,
241704,18607,6,3,45.0,,
241706,18607,26,4,45.0,,
241708,18607,18,5,60.0,,
241710,18607,32,6,,12.0,25.0
241712,18608,25,1,60.0,,
241714,18608,77,2,45.0,,
241716,18608,135,3,,12.0,57.5
241718,18608,132,4,,8.0,37.5
241720,18608,148,5,60.0,,
241722,18609,54,1,45.0,,
241724,18609,56,2,45.0,,
241726,18609,135,3,,8.0,60.0
241728,18609,8,4,,8.0,65.0
241730,18609,26,5,30.0,,
241732,18610,77,1,45.0,,
241734,18610,18,2,45.0,,
241736,18610,21,3,60.0,,
241738,18610,26,4,30.0,,
241740,18610,75,5,30.0,,
241742,18610,9,6,45.0,,
241744,18610,137,7,45.0,,
241746,18611,129,1,60.0,,
241748,18611,7,2,,8.0,37.5
241750,18611,84,3,30.0,,
241752,18611,6,4,45.0,,
241754,18611,84,5,30.0,,
241756,18611,42,6,45.0,,
241758,18611,16,7,45.0,,
241760,18611,149,8,30.0,,
241762,18612,35,1,60.0,,
241764,18612,78,2,45.0,,
241766,18612,133,3,60.0,,
241768,18612,70,4,45.0,,
241770,18612,13,5,,10.0,65.0
241772,18612,108,6,30.0,,
241774,18612,45,7,60.0,,
241776,18613,11,1,60.0,,
241778,18613,18,2,60.0,,
241780,18613,63,3,,8.0,30.0
241782,18613,31,4,60.0,,
241784,18613,35,5,30.0,,
241786,18613,149,6,45.0,,
241788,18614,7,1,,10.0,40.0
241790,18614,25,2,30.0,,
241792,18614,12,3,30.0,,
241794,18614,77,4,60.0,,
241796,18614,123,5,60.0,,
241798,18614,115,6,30.0,,
241800,18614,108,7,45.0,,
241802,18615,17,1,30.0,,
241804,18615,78,2,30.0,,
241806,18615,21,3,45.0,,
241808,18615,63,4,,12.0,30.0
241810,18615,1,5,60.0,,
241812,18615,98,6,45.0,,
241814,18615,22,7,30.0,,
241816,18615,92,8,30.0,,
241818,18616,141,1,60.0,,
241820,18616,140,2,30.0,,
241822,18616,62,3,60.0,,
241824,18616,149,4,30.0,,
241826,18616,123,5,60.0,,
241828,18616,125,6,60.0,,
241830,18616,54,7,60.0,,
241832,18617,41,1,,10.0,40.0
241834,18617,129,2,60.0,,
241836,18617,137,3,30.0,,
241838,18617,149,4,45.0,,
241840,18617,96,5,45.0,,
241842,18617,121,6,30.0,,
241844,18617,3,7,45.0,,
241846,18617,72,8,,10.0,45.0
241848,18618,15,1,30.0,,
241850,18618,17,2,30.0,,
241852,18618,115,3,30.0,,
241854,18618,27,4,45.0,,
241856,18618,41,5,,10.0,40.0
241858,18618,55,6,,10.0,60.0
241860,18618,17,7,60.0,,
241862,18619,76,1,30.0,,
241864,18619,71,2,,10.0,50.0
241866,18619,6,3,30.0,,
241868,18619,129,4,60.0,,
241870,18619,141,5,30.0,,
241872,18619,50,6,30.0,,
241874,18620,5,1,45.0,,
241876,18620,19,2,45.0,,
241878,18620,19,3,30.0,,
241880,18620,42,4,30.0,,
241882,18620,59,5,60.0,,
241884,18620,101,6,45.0,,
241886,18621,17,1,60.0,,
241888,18621,80,2,60.0,,
241890,18621,1,3,45.0,,
241892,18621,41,4,,12.0,42.5
241894,18621,5,5,30.0,,
241896,18621,89,6,60.0,,
241898,18621,8,7,,8.0,75.0
241900,18621,113,8,45.0,,
241902,18622,3,1,30.0,,
241904,18622,141,2,45.0,,
241906,18622,126,3,45.0,,
241908,18622,33,4,,12.0,77.5
241910,18622,135,5,,12.0,70.0
241912,18622,41,6,,8.0,42.5
241914,18623,59,1,60.0,,
241916,18623,2,2,60.0,,
241918,18623,2,3,45.0,,
241920,18623,38,4,60.0,,
241922,18623,27,5,45.0,,
241924,18623,7,6,,8.0,45.0
241926,18623,143,7,45.0,,
241928,18624,33,1,,10.0,80.0
241930,18624,41,2,,8.0,42.5
241932,18624,9,3,45.0,,
241934,18624,71,4,,12.0,55.0
241936,18624,2,5,45.0,,
241938,18624,132,6,,12.0,47.5
241940,18624,41,7,,8.0,42.5
241942,18625,85,1,,10.0,30.0
241944,18625,72,2,,10.0,50.0
241946,18625,2,3,30.0,,
241948,18625,97,4,,8.0,77.5
241950,18625,40,5,,10.0,52.5
241952,18625,50,6,60.0,,
241954,18625,133,7,30.0,,
241956,18625,59,8,30.0,,
241958,18626,113,1,24.0,,
241960,18626,53,2,,10.0,27.5
241962,18626,129,3,24.0,,
241964,18626,35,4,24.0,,
241966,18626,60,5,36.0,,
241968,18627,121,1,36.0,,
241970,18627,21,2,48.0,,
241972,18627,1,3,36.0,,
241974,18627,31,4,36.0,,
241976,18627,48,5,,12.0,20.0
241978,18627,140,6,36.0,,
241980,18627,140,7,48.0,,
241982,18628,72,1,,8.0,22.5
241984,18628,133,2,36.0,,
241986,18628,16,3,48.0,,
241988,18628,115,4,24.0,,
241990,18628,72,5,,8.0,22.5
241992,18628,3,6,24.0,,
241994,18628,31,7,36.0,,
241996,18628,148,8,24.0,,
241998,18629,108,1,24.0,,
242000,18629,102,2,36.0,,
242002,18629,149,3,48.0,,
242004,18629,129,4,48.0,,
242006,18629,149,5,24.0,,
242008,18629,78,6,24.0,,
242010,18630,141,1,36.0,,
242012,18630,108,2,48.0,,
242014,18630,62,3,24.0,,
242016,18630,120,4,24.0,,
242018,18630,56,5,36.0,,
242020,18630,113,6,48.0,,
242022,18630,72,7,,10.0,22.5
242024,18631,31,1,36.0,,
242026,18631,115,2,36.0,,
242028,18631,71,3,,12.0,25.0
242030,18631,10,4,36.0,,
242032,18631,108,5,36.0,,
242034,18631,120,6,48.0,,
242036,18631,60,7,36.0,,
242038,18632,123,1,48.0,,
242040,18632,13,2,,8.0,37.5
242042,18632,101,3,48.0,,
242044,18632,5,4,36.0,,
242046,18632,60,5,36.0,,
242048,18632,141,6,36.0,,
242050,18632,121,7,24.0,,
242052,18633,16,1,24.0,,
242054,18633,59,2,36.0,,
242056,18633,137,3,24.0,,
242058,18633,120,4,36.0,,
242060,18633,126,5,24.0,,
242062,18633,102,6,36.0,,
242064,18634,80,1,36.0,,
242066,18634,15,2,24.0,,
242068,18634,10,3,24.0,,
242070,18634,121,4,36.0,,
242072,18634,27,5,24.0,,
242074,18634,100,6,24.0,,
242076,18634,8,7,,12.0,40.0
242078,18635,149,1,48.0,,
242080,18635,108,2,36.0,,
242082,18635,135,3,,12.0,35.0
242084,18635,123,4,24.0,,
242086,18635,137,5,36.0,,
242088,18635,22,6,24.0,,
242090,18635,33,7,,12.0,40.0
242092,18636,137,1,24.0,,
242094,18636,19,2,48.0,,
242096,18636,146,3,,8.0,15.0
242098,18636,17,4,48.0,,
242100,18636,63,5,,12.0,17.5
242102,18636,3,6,24.0,,
242104,18636,31,7,48.0,,
242106,18637,33,1,,12.0,42.5
242108,18637,13,2,,10.0,40.0
242110,18637,16,3,24.0,,
242112,18637,101,4,36.0,,
242114,18637,22,5,48.0,,
242116,18637,140,6,24.0,,
242118,18637,53,7,,12.0,32.5
242120,18637,101,8,24.0,,
242122,18638,126,1,48.0,,
242124,18638,3,2,36.0,,
242126,18638,113,3,24.0,,
242128,18638,53,4,,12.0,32.5
242130,18638,125,5,48.0,,
242132,18638,48,6,,8.0,25.0
242134,18638,32,7,,12.0,15.0
242136,18638,92,8,48.0,,
242138,18639,140,1,36.0,,
242140,18639,18,2,24.0,,
242142,18639,1,3,24.0,,
242144,18639,120,4,36.0,,
242146,18639,33,5,,12.0,42.5
242148,18639,6,6,48.0,,
242150,18639,44,7,24.0,,
242152,18639,3,8,48.0,,
242154,18640,78,1,48.0,,
242156,18640,12,2,36.0,,
242158,18640,136,3,36.0,,
242160,18640,113,4,36.0,,
242162,18640,3,5,48.0,,
242164,18640,59,6,48.0,,
242166,18641,70,1,36.0,,
242168,18641,85,2,,8.0,15.0
242170,18641,92,3,48.0,,
242172,18641,113,4,24.0,,
242174,18641,48,5,,10.0,25.0
242176,18642,88,1,36.0,,
242178,18642,84,2,48.0,,
242180,18642,33,3,,10.0,45.0
242182,18642,140,4,48.0,,
242184,18642,18,5,36.0,,
242186,18642,97,6,,8.0,42.5
242188,18642,42,7,48.0,,
242190,18642,12,8,36.0,,
242192,18643,35,1,48.0,,
242194,18643,45,2,48.0,,
242196,18643,100,3,36.0,,
242198,18643,136,4,48.0,,
242200,18643,136,5,24.0,,
242202,18643,146,6,,8.0,15.0
242204,18644,125,1,36.0,,
242206,18644,53,2,,10.0,35.0
242208,18644,62,3,24.0,,
242210,18644,45,4,24.0,,
242212,18644,33,5,,8.0,45.0
242214,18644,56,6,24.0,,
242216,18644,42,7,24.0,,
242218,18644,129,8,48.0,,
242220,18645,63,1,,12.0,20.0
242222,18645,100,2,24.0,,
242224,18645,16,3,24.0,,
242226,18645,12,4,48.0,,
242228,18645,134,5,48.0,,
242230,18645,40,6,,10.0,30.0
242232,18645,27,7,48.0,,
242234,18646,102,1,48.0,,
242236,18646,60,2,24.0,,
242238,18646,134,3,24.0,,
242240,18646,3,4,48.0,,
242242,18646,63,5,,8.0,20.0
242244,18647,45,1,48.0,,
242246,18647,75,2,36.0,,
242248,18647,18,3,48.0,,
242250,18647,2,4,48.0,,
242252,18647,140,5,48.0,,
242254,18647,63,6,,12.0,20.0
242256,18647,113,7,36.0,,
242258,18648,50,1,48.0,,
242260,18648,133,2,36.0,,
242262,18648,54,3,24.0,,
242264,18648,11,4,24.0,,
242266,18648,115,5,36.0,,
242268,18649,129,1,48.0,,
242270,18649,88,2,36.0,,
242272,18649,113,3,36.0,,
242274,18649,44,4,24.0,,
242276,18649,53,5,,8.0,37.5
242278,18650,17,1,48.0,,
242280,18650,12,2,36.0,,
242282,18650,98,3,24.0,,
242284,18650,134,4,36.0,,
242286,18650,1,5,24.0,,
242288,18650,72,6,,12.0,30.0
242290,18651,1,1,24.0,,
242292,18651,134,2,24.0,,
242294,18651,21,3,48.0,,
242296,18651,12,4,24.0,,
242298,18651,70,5,24.0,,
242300,18651,132,6,,8.0,20.0
242302,18652,55,1,,10.0,30.0
242304,18652,54,2,24.0,,
242306,18652,2,3,36.0,,
242308,18652,60,4,36.0,,
242310,18652,19,5,36.0,,
242312,18653,31,1,24.0,,
242314,18653,92,2,48.0,,
242316,18653,53,3,,12.0,27.5
242318,18653,126,4,36.0,,
242320,18653,136,5,36.0,,
242322,18653,7,6,,8.0,20.0
242324,18654,115,1,36.0,,
242326,18654,27,2,48.0,,
242328,18654,76,3,24.0,,
242330,18654,132,4,,8.0,22.5
242332,18654,1,5,36.0,,
242334,18654,63,6,,10.0,15.0
242336,18654,80,7,24.0,,
242338,18654,148,8,48.0,,
242340,18655,92,1,24.0,,
242342,18655,96,2,24.0,,
242344,18655,77,3,48.0,,
242346,18655,108,4,48.0,,
242348,18655,56,5,36.0,,
242350,18655,27,6,48.0,,
242352,18655,12,7,24.0,,
242354,18655,135,8,,10.0,32.5
242356,18656,60,1,24.0,,
242358,18656,15,2,48.0,,
242360,18656,97,3,,10.0,37.5
242362,18656,54,4,36.0,,
242364,18656,13,5,,12.0,35.0
242366,18656,135,6,,8.0,35.0
242368,18656,96,7,24.0,,
242370,18656,75,8,24.0,,
242372,18657,149,1,36.0,,
242374,18657,96,2,24.0,,
242376,18657,50,3,24.0,,
242378,18657,132,4,,8.0,22.5
242380,18657,25,5,48.0,,
242382,18658,18,1,24.0,,
242384,18658,132,2,,8.0,22.5
242386,18658,135,3,,10.0,35.0
242388,18658,78,4,36.0,,
242390,18658,123,5,36.0,,
242392,18658,100,6,48.0,,
242394,18658,70,7,48.0,,
242396,18658,55,8,,8.0,32.5
242398,18659,149,1,36.0,,
242400,18659,71,2,,12.0,27.5
242402,18659,54,3,24.0,,
242404,18659,140,4,24.0,,
242406,18659,88,5,24.0,,
242408,18659,102,6,48.0,,
242410,18659,27,7,48.0,,
242412,18659,33,8,,10.0,40.0
242414,18660,13,1,,8.0,37.5
242416,18660,126,2,48.0,,
242418,18660,80,3,36.0,,
242420,18660,133,4,48.0,,
242422,18660,72,5,,12.0,25.0
242424,18660,72,6,,12.0,25.0
242426,18660,40,7,,12.0,25.0
242428,18660,113,8,48.0,,
242430,18661,8,1,,12.0,40.0
242432,18661,18,2,36.0,,
242434,18661,40,3,,10.0,27.5
242436,18661,17,4,36.0,,
242438,18661,140,5,36.0,,
242440,18661,48,6,,8.0,22.5
242442,18661,8,7,,8.0,40.0
242444,18662,2,1,36.0,,
242446,18662,53,2,,10.0,32.5
242448,18662,26,3,24.0,,
242450,18662,40,4,,12.0,27.5
242452,18662,126,5,48.0,,
242454,18662,101,6,36.0,,
242456,18663,22,1,36.0,,
242458,18663,21,2,36.0,,
242460,18663,15,3,48.0,,
242462,18663,101,4,48.0,,
242464,18663,12,5,24.0,,
242466,18663,77,6,36.0,,
242468,18663,19,7,24.0,,
242470,18663,135,8,,10.0,37.5
242472,18664,7,1,,12.0,22.5
242474,18664,97,2,,12.0,40.0
242476,18664,1,3,48.0,,
242478,18664,97,4,,10.0,40.0
242480,18664,50,5,48.0,,
242482,18664,89,6,48.0,,
242484,18664,56,7,24.0,,
242486,18664,89,8,36.0,,
242488,18665,33,1,,10.0,42.5
242490,18665,54,2,36.0,,
242492,18665,113,3,48.0,,
242494,18665,60,4,48.0,,
242496,18665,100,5,36.0,,
242498,18665,70,6,48.0,,
242500,18665,85,7,,10.0,15.0
242502,18665,54,8,36.0,,
242504,18666,136,1,36.0,,
242506,18666,134,2,36.0,,
242508,18666,88,3,24.0,,
242510,18666,97,4,,8.0,42.5
242512,18666,98,5,48.0,,
242514,18666,92,6,36.0,,
242516,18666,132,7,,10.0,25.0
242518,18666,140,8,24.0,,
242520,18667,135,1,,10.0,40.0
242522,18667,62,2,48.0,,
242524,18667,123,3,24.0,,
242526,18667,148,4,24.0,,
242528,18667,71,5,,12.0,30.0
242530,18668,11,1,24.0,,
242532,18668,89,2,24.0,,
242534,18668,33,3,,12.0,45.0
242536,18668,50,4,36.0,,
242538,18668,141,5,48.0,,
242540,18669,96,1,48.0,,
242542,18669,134,2,48.0,,
242544,18669,22,3,48.0,,
242546,18669,19,4,36.0,,
242548,18669,72,5,,8.0,27.5
242550,18670,53,1,,10.0,35.0
242552,18670,84,2,48.0,,
242554,18670,96,3,48.0,,
242556,18670,102,4,24.0,,
242558,18670,53,5,,12.0,35.0
242560,18671,136,1,36.0,,
242562,18671,33,2,,8.0,47.5
242564,18671,19,3,24.0,,
242566,18671,11,4,36.0,,
242568,18671,104,5,48.0,,
242570,18671,100,6,24.0,,
242572,18672,38,1,48.0,,
242574,18672,11,2,24.0,,
242576,18672,8,3,,12.0,45.0
242578,18672,78,4,48.0,,
242580,18672,16,5,48.0,,
242582,18673,80,1,36.0,,
242584,18673,84,2,24.0,,
242586,18673,149,3,48.0,,
242588,18673,7,4,,10.0,27.5
242590,18673,143,5,48.0,,
242592,18673,10,6,36.0,,
242594,18674,140,1,48.0,,
242596,18674,100,2,48.0,,
242598,18674,113,3,24.0,,
242600,18674,62,4,24.0,,
242602,18674,132,5,,12.0,27.5
242604,18674,33,6,,12.0,47.5
242606,18674,75,7,36.0,,
242608,18674,133,8,36.0,,
242610,18675,123,1,36.0,,
242612,18675,48,2,,10.0,27.5
242614,18675,53,3,,8.0,37.5
242616,18675,137,4,48.0,,
242618,18675,97,5,,8.0,47.5
242620,18675,31,6,36.0,,
242622,18675,8,7,,10.0,47.5
242624,18676,27,1,30.0,,
242626,18676,18,2,60.0,,
242628,18676,60,3,60.0,,
242630,18676,13,4,,10.0,55.0
242632,18676,38,5,45.0,,
242634,18676,123,6,45.0,,
242636,18677,142,1,,12.0,40.0
242638,18677,38,2,60.0,,
242640,18677,120,3,60.0,,
242642,18677,142,4,,12.0,40.0
242644,18677,141,5,30.0,,
242646,18677,80,6,60.0,,
242648,18677,140,7,45.0,,
242650,18678,70,1,60.0,,
242652,18678,15,2,60.0,,
242654,18678,142,3,,12.0,40.0
242656,18678,98,4,30.0,,
242658,18678,84,5,45.0,,
242660,18678,59,6,30.0,,
242662,18679,54,1,30.0,,
242664,18679,135,2,,10.0,55.0
242666,18679,71,3,,12.0,42.5
242668,18679,96,4,45.0,,
242670,18679,48,5,,10.0,35.0
242672,18679,45,6,45.0,,
242674,18680,97,1,,10.0,60.0
242676,18680,5,2,30.0,,
242678,18680,33,3,,8.0,62.5
242680,18680,101,4,30.0,,
242682,18680,41,5,,8.0,35.0
242684,18681,44,1,60.0,,
242686,18681,54,2,60.0,,
242688,18681,26,3,45.0,,
242690,18681,113,4,30.0,,
242692,18681,137,5,60.0,,
242694,18681,96,6,60.0,,
242696,18682,148,1,45.0,,
242698,18682,7,2,,12.0,35.0
242700,18682,9,3,60.0,,
242702,18682,35,4,45.0,,
242704,18682,123,5,30.0,,
242706,18683,140,1,45.0,,
242708,18683,16,2,60.0,,
242710,18683,88,3,30.0,,
242712,18683,11,4,60.0,,
242714,18683,18,5,60.0,,
242716,18683,71,6,,10.0,45.0
242718,18683,141,7,60.0,,
242720,18683,9,8,60.0,,
242722,18684,32,1,,8.0,25.0
242724,18684,76,2,45.0,,
242726,18684,35,3,45.0,,
242728,18684,15,4,60.0,,
242730,18684,123,5,30.0,,
242732,18685,19,1,60.0,,
242734,18685,129,2,30.0,,
242736,18685,126,3,45.0,,
242738,18685,96,4,30.0,,
242740,18685,13,5,,10.0,62.5
242742,18685,141,6,30.0,,
242744,18685,25,7,30.0,,
242746,18686,143,1,45.0,,
242748,18686,59,2,60.0,,
242750,18686,8,3,,10.0,67.5
242752,18686,135,4,,10.0,60.0
242754,18686,76,5,60.0,,
242756,18686,135,6,,8.0,60.0
242758,18686,77,7,45.0,,
242760,18687,100,1,30.0,,
242762,18687,41,2,,12.0,37.5
242764,18687,8,3,,12.0,67.5
242766,18687,59,4,45.0,,
242768,18687,148,5,60.0,,
242770,18687,120,6,30.0,,
242772,18688,9,1,30.0,,
242774,18688,76,2,45.0,,
242776,18688,70,3,60.0,,
242778,18688,19,4,45.0,,
242780,18688,71,5,,12.0,47.5
242782,18688,115,6,45.0,,
242784,18688,38,7,30.0,,
242786,18688,125,8,60.0,,
242788,18689,40,1,,8.0,45.0
242790,18689,120,2,60.0,,
242792,18689,125,3,45.0,,
242794,18689,149,4,60.0,,
242796,18689,50,5,60.0,,
242798,18689,71,6,,10.0,47.5
242800,18689,63,7,,10.0,30.0
242802,18689,115,8,45.0,,
242804,18690,100,1,30.0,,
242806,18690,19,2,30.0,,
242808,18690,141,3,60.0,,
242810,18690,135,4,,12.0,65.0
242812,18690,149,5,45.0,,
242814,18690,27,6,60.0,,
242816,18691,132,1,,12.0,42.5
242818,18691,137,2,30.0,,
242820,18691,27,3,30.0,,
